lead_id,user_id,campaign_id,created_at,canal
35782,135781,2,2024-01-15,meta
35783,135782,3,2024-01-24,linkedin
35784,135783,1,2024-03-30,google
35785,135784,1,2024-03-02,google
35786,135785,3,2024-03-05,linkedin
35787,135786,3,2024-01-26,linkedin
35788,135787,3,2024-03-01,linkedin
35789,135788,1,2024-03-27,google
35790,135789,1,2024-01-01,google
35791,135790,3,2024-03-22,linkedin
35792,135791,1,2024-03-21,google
35793,135792,2,2024-02-15,meta
35794,135793,1,2024-01-01,google
35795,135794,1,2024-02-20,google
35796,135795,3,2024-02-05,linkedin
35797,135796,2,2024-03-09,meta
35798,135797,3,2024-03-09,linkedin
35799,135798,1,2024-03-06,google
35800,135799,2,2024-03-15,meta
35801,135800,3,2024-01-30,linkedin
35802,135801,1,2024-01-08,google
35803,135802,2,2024-01-02,meta
35804,135803,3,2024-01-25,linkedin
35805,135804,2,2024-01-19,meta
35806,135805,1,2024-03-11,google
35807,135806,3,2024-01-14,linkedin
35808,135807,1,2024-01-04,google
35809,135808,2,2024-02-15,meta
35810,135809,1,2024-02-02,google
35811,135810,2,2024-02-06,meta
35812,135811,3,2024-01-30,linkedin
35813,135812,1,2024-03-24,google
35814,135813,3,2024-03-18,linkedin
35815,135814,3,2024-01-27,linkedin
35816,135815,3,2024-01-13,linkedin
35817,135816,3,2024-03-11,linkedin
35818,135817,1,2024-03-22,google
35819,135818,1,2024-02-07,google
35820,135819,3,2024-02-21,linkedin
35821,135820,3,2024-03-13,linkedin
35822,135821,2,2024-03-27,meta
35823,135822,3,2024-03-06,linkedin
35824,135823,2,2024-02-09,meta
35825,135824,2,2024-02-07,meta
35826,135825,3,2024-02-10,linkedin
35827,135826,1,2024-01-05,google
35828,135827,2,2024-03-04,meta
35829,135828,1,2024-02-25,google
35830,135829,3,2024-03-27,linkedin
35831,135830,3,2024-02-18,linkedin
35832,135831,3,2024-02-28,linkedin
35833,135832,3,2024-02-08,linkedin
35834,135833,2,2024-03-20,meta
35835,135834,2,2024-02-24,meta
35836,135835,1,2024-03-15,google
35837,135836,1,2024-03-18,google
35838,135837,2,2024-03-04,meta
35839,135838,3,2024-01-03,linkedin
35840,135839,1,2024-01-08,google
35841,135840,2,2024-03-19,meta
35842,135841,1,2024-03-13,google
35843,135842,2,2024-01-16,meta
35844,135843,3,2024-01-26,linkedin
35845,135844,2,2024-02-01,meta
35846,135845,1,2024-03-22,google
35847,135846,2,2024-01-08,meta
35848,135847,1,2024-02-29,google
35849,135848,1,2024-03-14,google
35850,135849,1,2024-01-12,google
35851,135850,3,2024-03-16,linkedin
35852,135851,3,2024-02-28,linkedin
35853,135852,2,2024-02-28,meta
35854,135853,2,2024-03-14,meta
35855,135854,1,2024-02-03,google
35856,135855,3,2024-01-30,linkedin
35857,135856,2,2024-02-13,meta
35858,135857,2,2024-02-07,meta
35859,135858,3,2024-01-25,linkedin
35860,135859,1,2024-01-24,google
35861,135860,2,2024-03-01,meta
35862,135861,1,2024-01-09,google
35863,135862,3,2024-03-29,linkedin
35864,135863,3,2024-03-24,linkedin
35865,135864,2,2024-02-17,meta
35866,135865,2,2024-03-21,meta
35867,135866,3,2024-02-21,linkedin
35868,135867,1,2024-03-10,google
35869,135868,1,2024-03-04,google
35870,135869,3,2024-02-05,linkedin
35871,135870,2,2024-01-20,meta
35872,135871,3,2024-03-30,linkedin
35873,135872,2,2024-02-19,meta
35874,135873,1,2024-01-12,google
35875,135874,2,2024-01-07,meta
35876,135875,1,2024-02-09,google
35877,135876,3,2024-03-26,linkedin
35878,135877,2,2024-02-11,meta
35879,135878,1,2024-03-26,google
35880,135879,2,2024-03-28,meta
35881,135880,1,2024-03-07,google
35882,135881,1,2024-02-19,google
35883,135882,3,2024-02-10,linkedin
35884,135883,3,2024-01-24,linkedin
35885,135884,2,2024-03-30,meta
35886,135885,1,2024-03-09,google
35887,135886,3,2024-01-13,linkedin
35888,135887,2,2024-03-26,meta
35889,135888,3,2024-02-03,linkedin
35890,135889,2,2024-01-03,meta
35891,135890,3,2024-03-28,linkedin
35892,135891,3,2024-03-13,linkedin
35893,135892,1,2024-01-03,google
35894,135893,1,2024-03-26,google
35895,135894,3,2024-01-24,linkedin
35896,135895,1,2024-03-14,google
35897,135896,3,2024-02-04,linkedin
35898,135897,2,2024-01-20,meta
35899,135898,3,2024-02-13,linkedin
35900,135899,3,2024-03-16,linkedin
35901,135900,2,2024-02-17,meta
35902,135901,2,2024-02-12,meta
35903,135902,1,2024-03-16,google
35904,135903,2,2024-03-21,meta
35905,135904,1,2024-03-08,google
35906,135905,3,2024-03-12,linkedin
35907,135906,2,2024-03-11,meta
35908,135907,3,2024-02-24,linkedin
35909,135908,1,2024-03-22,google
35910,135909,2,2024-01-26,meta
35911,135910,1,2024-01-31,google
35912,135911,1,2024-02-23,google
35913,135912,2,2024-02-25,meta
35914,135913,2,2024-02-25,meta
35915,135914,1,2024-02-22,google
35916,135915,2,2024-03-12,meta
35917,135916,1,2024-03-01,google
35918,135917,3,2024-02-03,linkedin
35919,135918,3,2024-02-15,linkedin
35920,135919,2,2024-03-20,meta
35921,135920,2,2024-03-24,meta
35922,135921,3,2024-03-14,linkedin
35923,135922,1,2024-02-19,google
35924,135923,1,2024-03-09,google
35925,135924,1,2024-01-11,google
35926,135925,2,2024-03-26,meta
35927,135926,1,2024-03-15,google
35928,135927,2,2024-01-18,meta
35929,135928,2,2024-03-22,meta
35930,135929,2,2024-01-31,meta
35931,135930,3,2024-03-24,linkedin
35932,135931,1,2024-03-02,google
35933,135932,2,2024-01-23,meta
35934,135933,1,2024-02-22,google
35935,135934,3,2024-03-02,linkedin
35936,135935,1,2024-03-14,google
35937,135936,3,2024-01-17,linkedin
35938,135937,2,2024-02-10,meta
35939,135938,2,2024-01-08,meta
35940,135939,3,2024-01-31,linkedin
35941,135940,2,2024-02-18,meta
35942,135941,1,2024-02-26,google
35943,135942,1,2024-02-17,google
35944,135943,3,2024-02-22,linkedin
35945,135944,1,2024-03-02,google
35946,135945,2,2024-03-30,meta
35947,135946,2,2024-02-19,meta
35948,135947,2,2024-02-24,meta
35949,135948,1,2024-01-09,google
35950,135949,2,2024-02-01,meta
35951,135950,1,2024-03-27,google
35952,135951,3,2024-02-26,linkedin
35953,135952,2,2024-01-05,meta
35954,135953,3,2024-03-05,linkedin
35955,135954,1,2024-02-19,google
35956,135955,1,2024-03-03,google
35957,135956,3,2024-02-27,linkedin
35958,135957,2,2024-02-26,meta
35959,135958,2,2024-01-09,meta
35960,135959,2,2024-01-26,meta
35961,135960,3,2024-03-03,linkedin
35962,135961,1,2024-03-06,google
35963,135962,3,2024-02-03,linkedin
35964,135963,1,2024-03-21,google
35965,135964,2,2024-01-06,meta
35966,135965,2,2024-03-02,meta
35967,135966,1,2024-03-25,google
35968,135967,2,2024-03-15,meta
35969,135968,3,2024-02-10,linkedin
35970,135969,1,2024-02-23,google
35971,135970,2,2024-02-05,meta
35972,135971,2,2024-03-24,meta
35973,135972,2,2024-03-24,meta
35974,135973,2,2024-01-02,meta
35975,135974,1,2024-01-27,google
35976,135975,1,2024-01-18,google
35977,135976,2,2024-03-17,meta
35978,135977,3,2024-03-22,linkedin
35979,135978,3,2024-01-11,linkedin
35980,135979,3,2024-03-18,linkedin
35981,135980,3,2024-02-13,linkedin
35982,135981,1,2024-01-04,google
35983,135982,1,2024-03-17,google
35984,135983,3,2024-03-23,linkedin
35985,135984,1,2024-02-12,google
35986,135985,3,2024-02-08,linkedin
35987,135986,2,2024-02-28,meta
35988,135987,2,2024-01-25,meta
35989,135988,3,2024-03-19,linkedin
35990,135989,1,2024-03-24,google
35991,135990,3,2024-03-21,linkedin
35992,135991,1,2024-02-24,google
35993,135992,2,2024-03-05,meta
35994,135993,1,2024-03-23,google
35995,135994,3,2024-01-25,linkedin
35996,135995,2,2024-02-06,meta
35997,135996,2,2024-03-15,meta
35998,135997,1,2024-03-20,google
35999,135998,2,2024-03-22,meta
36000,135999,2,2024-02-23,meta
36001,136000,1,2024-03-13,google
36002,136001,2,2024-01-28,meta
36003,136002,3,2024-02-21,linkedin
36004,136003,1,2024-03-04,google
36005,136004,1,2024-02-07,google
36006,136005,1,2024-02-13,google
36007,136006,1,2024-03-27,google
36008,136007,3,2024-03-02,linkedin
36009,136008,1,2024-03-26,google
36010,136009,3,2024-03-08,linkedin
36011,136010,1,2024-03-28,google
36012,136011,1,2024-02-07,google
36013,136012,2,2024-02-19,meta
36014,136013,2,2024-03-01,meta
36015,136014,3,2024-01-28,linkedin
36016,136015,2,2024-03-10,meta
36017,136016,1,2024-01-31,google
36018,136017,3,2024-02-26,linkedin
36019,136018,2,2024-01-10,meta
36020,136019,1,2024-01-12,google
36021,136020,2,2024-01-07,meta
36022,136021,2,2024-03-28,meta
36023,136022,2,2024-01-28,meta
36024,136023,2,2024-03-15,meta
36025,136024,1,2024-01-20,google
36026,136025,2,2024-03-05,meta
36027,136026,3,2024-01-27,linkedin
36028,136027,3,2024-01-16,linkedin
36029,136028,2,2024-02-05,meta
36030,136029,3,2024-03-10,linkedin
36031,136030,2,2024-01-10,meta
36032,136031,1,2024-02-13,google
36033,136032,1,2024-01-19,google
36034,136033,3,2024-03-14,linkedin
36035,136034,3,2024-03-30,linkedin
36036,136035,2,2024-03-05,meta
36037,136036,2,2024-03-14,meta
36038,136037,2,2024-03-02,meta
36039,136038,1,2024-02-02,google
36040,136039,2,2024-03-30,meta
36041,136040,1,2024-02-06,google
36042,136041,3,2024-01-13,linkedin
36043,136042,1,2024-03-28,google
36044,136043,3,2024-02-06,linkedin
36045,136044,1,2024-01-19,google
36046,136045,1,2024-03-06,google
36047,136046,2,2024-01-30,meta
36048,136047,3,2024-03-26,linkedin
36049,136048,1,2024-02-01,google
36050,136049,1,2024-02-02,google
36051,136050,3,2024-02-09,linkedin
36052,136051,1,2024-01-15,google
36053,136052,3,2024-03-10,linkedin
36054,136053,3,2024-03-20,linkedin
36055,136054,3,2024-03-25,linkedin
36056,136055,1,2024-02-07,google
36057,136056,1,2024-01-08,google
36058,136057,2,2024-03-16,meta
36059,136058,3,2024-02-08,linkedin
36060,136059,1,2024-02-29,google
36061,136060,1,2024-02-29,google
36062,136061,3,2024-02-25,linkedin
36063,136062,3,2024-01-18,linkedin
36064,136063,3,2024-02-17,linkedin
36065,136064,2,2024-01-21,meta
36066,136065,2,2024-02-25,meta
36067,136066,2,2024-01-12,meta
36068,136067,3,2024-01-06,linkedin
36069,136068,1,2024-01-31,google
36070,136069,3,2024-03-11,linkedin
36071,136070,1,2024-03-01,google
36072,136071,2,2024-03-08,meta
36073,136072,2,2024-02-26,meta
36074,136073,2,2024-03-01,meta
36075,136074,1,2024-01-17,google
36076,136075,1,2024-01-29,google
36077,136076,3,2024-03-07,linkedin
36078,136077,3,2024-02-28,linkedin
36079,136078,3,2024-03-28,linkedin
36080,136079,2,2024-01-03,meta
36081,136080,3,2024-01-27,linkedin
36082,136081,2,2024-01-01,meta
36083,136082,1,2024-03-19,google
36084,136083,2,2024-03-18,meta
36085,136084,2,2024-01-04,meta
36086,136085,2,2024-01-04,meta
36087,136086,1,2024-03-29,google
36088,136087,1,2024-03-15,google
36089,136088,3,2024-02-02,linkedin
36090,136089,3,2024-01-11,linkedin
36091,136090,3,2024-03-16,linkedin
36092,136091,1,2024-03-19,google
36093,136092,1,2024-02-26,google
36094,136093,1,2024-01-26,google
36095,136094,1,2024-03-28,google
36096,136095,1,2024-01-26,google
36097,136096,2,2024-02-23,meta
36098,136097,3,2024-01-27,linkedin
36099,136098,2,2024-02-23,meta
36100,136099,3,2024-01-02,linkedin
36101,136100,2,2024-03-27,meta
36102,136101,1,2024-01-09,google
36103,136102,3,2024-03-12,linkedin
36104,136103,2,2024-03-04,meta
36105,136104,3,2024-03-05,linkedin
36106,136105,1,2024-01-21,google
36107,136106,1,2024-01-26,google
36108,136107,3,2024-01-15,linkedin
36109,136108,3,2024-02-12,linkedin
36110,136109,1,2024-03-29,google
36111,136110,1,2024-02-08,google
36112,136111,1,2024-01-16,google
36113,136112,2,2024-02-04,meta
36114,136113,3,2024-01-23,linkedin
36115,136114,1,2024-01-12,google
36116,136115,3,2024-02-25,linkedin
36117,136116,2,2024-02-21,meta
36118,136117,2,2024-01-19,meta
36119,136118,1,2024-03-02,google
36120,136119,3,2024-01-08,linkedin
36121,136120,2,2024-03-27,meta
36122,136121,3,2024-01-11,linkedin
36123,136122,3,2024-02-12,linkedin
36124,136123,1,2024-03-09,google
36125,136124,2,2024-02-06,meta
36126,136125,2,2024-01-25,meta
36127,136126,2,2024-03-28,meta
36128,136127,3,2024-01-24,linkedin
36129,136128,2,2024-02-03,meta
36130,136129,2,2024-03-22,meta
36131,136130,3,2024-01-12,linkedin
36132,136131,2,2024-02-11,meta
36133,136132,2,2024-03-19,meta
36134,136133,3,2024-01-12,linkedin
36135,136134,2,2024-01-29,meta
36136,136135,1,2024-01-20,google
36137,136136,3,2024-03-19,linkedin
36138,136137,2,2024-01-03,meta
36139,136138,1,2024-03-20,google
36140,136139,3,2024-03-01,linkedin
36141,136140,2,2024-03-23,meta
36142,136141,3,2024-03-11,linkedin
36143,136142,1,2024-01-22,google
36144,136143,3,2024-03-19,linkedin
36145,136144,2,2024-03-13,meta
36146,136145,1,2024-01-17,google
36147,136146,3,2024-01-02,linkedin
36148,136147,2,2024-01-07,meta
36149,136148,2,2024-01-14,meta
36150,136149,1,2024-01-04,google
36151,136150,1,2024-02-14,google
36152,136151,3,2024-03-03,linkedin
36153,136152,2,2024-01-10,meta
36154,136153,1,2024-02-14,google
36155,136154,2,2024-03-26,meta
36156,136155,3,2024-03-28,linkedin
36157,136156,1,2024-02-13,google
36158,136157,3,2024-02-24,linkedin
36159,136158,3,2024-01-18,linkedin
36160,136159,1,2024-01-11,google
36161,136160,3,2024-02-23,linkedin
36162,136161,2,2024-01-01,meta
36163,136162,1,2024-02-22,google
36164,136163,2,2024-03-20,meta
36165,136164,3,2024-03-18,linkedin
36166,136165,1,2024-02-02,google
36167,136166,2,2024-01-07,meta
36168,136167,2,2024-03-23,meta
36169,136168,2,2024-01-25,meta
36170,136169,2,2024-03-09,meta
36171,136170,2,2024-02-18,meta
36172,136171,3,2024-03-14,linkedin
36173,136172,3,2024-01-04,linkedin
36174,136173,3,2024-01-24,linkedin
36175,136174,3,2024-02-15,linkedin
36176,136175,3,2024-03-10,linkedin
36177,136176,3,2024-01-12,linkedin
36178,136177,3,2024-03-02,linkedin
36179,136178,2,2024-03-24,meta
36180,136179,3,2024-03-30,linkedin
36181,136180,2,2024-03-16,meta
36182,136181,1,2024-03-02,google
36183,136182,3,2024-03-02,linkedin
36184,136183,2,2024-03-16,meta
36185,136184,1,2024-02-27,google
36186,136185,1,2024-02-07,google
36187,136186,2,2024-03-08,meta
36188,136187,2,2024-01-17,meta
36189,136188,2,2024-01-10,meta
36190,136189,3,2024-03-23,linkedin
36191,136190,1,2024-02-12,google
36192,136191,3,2024-02-02,linkedin
36193,136192,3,2024-02-06,linkedin
36194,136193,3,2024-01-28,linkedin
36195,136194,1,2024-02-15,google
36196,136195,1,2024-01-02,google
36197,136196,1,2024-02-15,google
36198,136197,2,2024-02-07,meta
36199,136198,3,2024-02-07,linkedin
36200,136199,2,2024-01-21,meta
36201,136200,2,2024-01-23,meta
36202,136201,3,2024-02-02,linkedin
36203,136202,1,2024-03-30,google
36204,136203,3,2024-02-12,linkedin
36205,136204,2,2024-03-08,meta
36206,136205,1,2024-03-10,google
36207,136206,1,2024-03-04,google
36208,136207,2,2024-03-24,meta
36209,136208,1,2024-03-04,google
36210,136209,1,2024-02-06,google
36211,136210,3,2024-03-19,linkedin
36212,136211,3,2024-01-23,linkedin
36213,136212,2,2024-03-13,meta
36214,136213,2,2024-02-03,meta
36215,136214,2,2024-02-03,meta
36216,136215,1,2024-01-27,google
36217,136216,2,2024-03-20,meta
36218,136217,3,2024-01-04,linkedin
36219,136218,1,2024-03-21,google
36220,136219,2,2024-03-16,meta
36221,136220,1,2024-03-09,google
36222,136221,1,2024-03-03,google
36223,136222,1,2024-03-18,google
36224,136223,2,2024-01-14,meta
36225,136224,1,2024-03-06,google
36226,136225,1,2024-01-28,google
36227,136226,1,2024-01-21,google
36228,136227,3,2024-03-19,linkedin
36229,136228,2,2024-03-27,meta
36230,136229,3,2024-01-10,linkedin
36231,136230,1,2024-01-26,google
36232,136231,1,2024-02-04,google
36233,136232,3,2024-02-03,linkedin
36234,136233,1,2024-01-02,google
36235,136234,3,2024-02-12,linkedin
36236,136235,1,2024-02-13,google
36237,136236,1,2024-02-13,google
36238,136237,1,2024-02-12,google
36239,136238,1,2024-02-21,google
36240,136239,2,2024-01-05,meta
36241,136240,2,2024-01-19,meta
36242,136241,2,2024-01-30,meta
36243,136242,3,2024-02-18,linkedin
36244,136243,3,2024-03-03,linkedin
36245,136244,3,2024-03-21,linkedin
36246,136245,3,2024-01-29,linkedin
36247,136246,2,2024-03-16,meta
36248,136247,3,2024-03-12,linkedin
36249,136248,3,2024-03-19,linkedin
36250,136249,3,2024-02-22,linkedin
36251,136250,1,2024-01-28,google
36252,136251,3,2024-03-25,linkedin
36253,136252,1,2024-02-22,google
36254,136253,3,2024-01-17,linkedin
36255,136254,3,2024-03-22,linkedin
36256,136255,1,2024-01-24,google
36257,136256,3,2024-03-28,linkedin
36258,136257,1,2024-03-16,google
36259,136258,3,2024-03-05,linkedin
36260,136259,3,2024-02-05,linkedin
36261,136260,1,2024-02-01,google
36262,136261,2,2024-03-09,meta
36263,136262,1,2024-01-26,google
36264,136263,2,2024-02-25,meta
36265,136264,1,2024-03-07,google
36266,136265,2,2024-02-02,meta
36267,136266,3,2024-02-08,linkedin
36268,136267,2,2024-03-24,meta
36269,136268,3,2024-02-27,linkedin
36270,136269,1,2024-01-12,google
36271,136270,2,2024-03-24,meta
36272,136271,3,2024-03-21,linkedin
36273,136272,1,2024-02-12,google
36274,136273,2,2024-03-12,meta
36275,136274,3,2024-01-13,linkedin
36276,136275,2,2024-03-13,meta
36277,136276,2,2024-03-23,meta
36278,136277,3,2024-03-30,linkedin
36279,136278,3,2024-01-05,linkedin
36280,136279,1,2024-02-14,google
36281,136280,3,2024-03-29,linkedin
36282,136281,3,2024-01-05,linkedin
36283,136282,2,2024-01-23,meta
36284,136283,3,2024-02-04,linkedin
36285,136284,2,2024-02-23,meta
36286,136285,2,2024-02-18,meta
36287,136286,3,2024-03-10,linkedin
36288,136287,3,2024-03-18,linkedin
36289,136288,3,2024-02-06,linkedin
36290,136289,3,2024-01-22,linkedin
36291,136290,1,2024-03-24,google
36292,136291,2,2024-01-08,meta
36293,136292,1,2024-02-26,google
36294,136293,1,2024-03-11,google
36295,136294,2,2024-02-29,meta
36296,136295,1,2024-02-24,google
36297,136296,3,2024-02-03,linkedin
36298,136297,3,2024-02-10,linkedin
36299,136298,3,2024-01-28,linkedin
36300,136299,3,2024-01-31,linkedin
36301,136300,2,2024-01-21,meta
36302,136301,3,2024-03-14,linkedin
36303,136302,2,2024-02-20,meta
36304,136303,2,2024-02-05,meta
36305,136304,2,2024-03-17,meta
36306,136305,2,2024-01-26,meta
36307,136306,1,2024-01-19,google
36308,136307,1,2024-01-06,google
36309,136308,3,2024-02-17,linkedin
36310,136309,2,2024-01-15,meta
36311,136310,3,2024-02-18,linkedin
36312,136311,3,2024-01-18,linkedin
36313,136312,3,2024-03-24,linkedin
36314,136313,3,2024-03-05,linkedin
36315,136314,2,2024-01-22,meta
36316,136315,2,2024-02-29,meta
36317,136316,1,2024-02-05,google
36318,136317,2,2024-03-22,meta
36319,136318,2,2024-01-10,meta
36320,136319,3,2024-01-20,linkedin
36321,136320,2,2024-03-10,meta
36322,136321,3,2024-03-01,linkedin
36323,136322,2,2024-02-28,meta
36324,136323,1,2024-01-22,google
36325,136324,3,2024-03-08,linkedin
36326,136325,2,2024-01-04,meta
36327,136326,2,2024-03-23,meta
36328,136327,3,2024-01-29,linkedin
36329,136328,1,2024-02-27,google
36330,136329,1,2024-02-27,google
36331,136330,2,2024-02-23,meta
36332,136331,2,2024-01-28,meta
36333,136332,2,2024-03-17,meta
36334,136333,3,2024-02-08,linkedin
36335,136334,3,2024-02-26,linkedin
36336,136335,3,2024-03-04,linkedin
36337,136336,2,2024-01-30,meta
36338,136337,1,2024-03-26,google
36339,136338,3,2024-02-19,linkedin
36340,136339,1,2024-02-23,google
36341,136340,2,2024-01-23,meta
36342,136341,3,2024-01-18,linkedin
36343,136342,3,2024-03-21,linkedin
36344,136343,3,2024-02-23,linkedin
36345,136344,2,2024-01-28,meta
36346,136345,2,2024-01-08,meta
36347,136346,2,2024-02-01,meta
36348,136347,1,2024-01-06,google
36349,136348,1,2024-03-12,google
36350,136349,3,2024-03-26,linkedin
36351,136350,3,2024-02-09,linkedin
36352,136351,2,2024-02-20,meta
36353,136352,2,2024-02-16,meta
36354,136353,2,2024-03-10,meta
36355,136354,3,2024-03-08,linkedin
36356,136355,2,2024-01-07,meta
36357,136356,1,2024-01-27,google
36358,136357,1,2024-03-06,google
36359,136358,3,2024-02-23,linkedin
36360,136359,3,2024-01-14,linkedin
36361,136360,1,2024-01-22,google
36362,136361,2,2024-03-09,meta
36363,136362,3,2024-02-25,linkedin
36364,136363,3,2024-03-22,linkedin
36365,136364,3,2024-02-29,linkedin
36366,136365,1,2024-02-20,google
36367,136366,3,2024-01-16,linkedin
36368,136367,1,2024-01-06,google
36369,136368,1,2024-01-01,google
36370,136369,2,2024-01-12,meta
36371,136370,2,2024-01-24,meta
36372,136371,2,2024-03-15,meta
36373,136372,3,2024-02-12,linkedin
36374,136373,1,2024-02-03,google
36375,136374,3,2024-02-26,linkedin
36376,136375,1,2024-01-21,google
36377,136376,3,2024-02-09,linkedin
36378,136377,1,2024-02-02,google
36379,136378,2,2024-02-02,meta
36380,136379,2,2024-01-28,meta
36381,136380,3,2024-03-05,linkedin
36382,136381,1,2024-03-16,google
36383,136382,2,2024-02-15,meta
36384,136383,1,2024-02-02,google
36385,136384,3,2024-03-09,linkedin
36386,136385,2,2024-03-06,meta
36387,136386,3,2024-02-05,linkedin
36388,136387,3,2024-03-28,linkedin
36389,136388,1,2024-02-23,google
36390,136389,3,2024-02-19,linkedin
36391,136390,3,2024-02-20,linkedin
36392,136391,1,2024-02-21,google
36393,136392,1,2024-01-21,google
36394,136393,3,2024-01-30,linkedin
36395,136394,2,2024-01-15,meta
36396,136395,2,2024-01-09,meta
36397,136396,1,2024-02-01,google
36398,136397,3,2024-03-12,linkedin
36399,136398,2,2024-01-23,meta
36400,136399,1,2024-01-27,google
36401,136400,1,2024-02-11,google
36402,136401,1,2024-01-08,google
36403,136402,3,2024-01-11,linkedin
36404,136403,1,2024-01-21,google
36405,136404,2,2024-02-13,meta
36406,136405,3,2024-02-08,linkedin
36407,136406,2,2024-02-02,meta
36408,136407,2,2024-03-07,meta
36409,136408,2,2024-02-24,meta
36410,136409,3,2024-01-13,linkedin
36411,136410,2,2024-02-05,meta
36412,136411,1,2024-03-27,google
36413,136412,1,2024-01-26,google
36414,136413,2,2024-03-14,meta
36415,136414,1,2024-02-07,google
36416,136415,3,2024-01-23,linkedin
36417,136416,3,2024-01-08,linkedin
36418,136417,1,2024-01-14,google
36419,136418,1,2024-01-24,google
36420,136419,3,2024-03-22,linkedin
36421,136420,2,2024-02-09,meta
36422,136421,3,2024-01-25,linkedin
36423,136422,2,2024-03-24,meta
36424,136423,1,2024-01-25,google
36425,136424,1,2024-01-17,google
36426,136425,2,2024-01-04,meta
36427,136426,2,2024-03-25,meta
36428,136427,3,2024-03-24,linkedin
36429,136428,2,2024-03-21,meta
36430,136429,1,2024-02-10,google
36431,136430,1,2024-02-29,google
36432,136431,1,2024-03-27,google
36433,136432,2,2024-03-25,meta
36434,136433,2,2024-02-12,meta
36435,136434,1,2024-02-23,google
36436,136435,2,2024-02-21,meta
36437,136436,3,2024-01-21,linkedin
36438,136437,3,2024-01-24,linkedin
36439,136438,2,2024-02-06,meta
36440,136439,2,2024-03-22,meta
36441,136440,1,2024-02-13,google
36442,136441,2,2024-03-23,meta
36443,136442,1,2024-01-05,google
36444,136443,3,2024-03-01,linkedin
36445,136444,2,2024-02-13,meta
36446,136445,3,2024-01-06,linkedin
36447,136446,2,2024-03-18,meta
36448,136447,2,2024-01-03,meta
36449,136448,1,2024-03-05,google
36450,136449,1,2024-01-31,google
36451,136450,2,2024-02-24,meta
36452,136451,2,2024-02-14,meta
36453,136452,1,2024-03-14,google
36454,136453,3,2024-02-24,linkedin
36455,136454,2,2024-02-29,meta
36456,136455,1,2024-01-31,google
36457,136456,2,2024-03-21,meta
36458,136457,1,2024-02-08,google
36459,136458,3,2024-02-17,linkedin
36460,136459,2,2024-03-20,meta
36461,136460,2,2024-01-27,meta
36462,136461,3,2024-01-16,linkedin
36463,136462,2,2024-02-21,meta
36464,136463,2,2024-01-04,meta
36465,136464,2,2024-02-11,meta
36466,136465,1,2024-02-23,google
36467,136466,1,2024-01-09,google
36468,136467,2,2024-01-25,meta
36469,136468,3,2024-03-28,linkedin
36470,136469,3,2024-02-27,linkedin
36471,136470,2,2024-01-18,meta
36472,136471,1,2024-02-13,google
36473,136472,1,2024-03-30,google
36474,136473,2,2024-03-14,meta
36475,136474,1,2024-02-18,google
36476,136475,1,2024-02-13,google
36477,136476,3,2024-03-15,linkedin
36478,136477,2,2024-03-18,meta
36479,136478,1,2024-02-07,google
36480,136479,1,2024-03-05,google
36481,136480,1,2024-03-21,google
36482,136481,2,2024-03-21,meta
36483,136482,2,2024-01-10,meta
36484,136483,1,2024-03-03,google
36485,136484,3,2024-02-15,linkedin
36486,136485,3,2024-01-02,linkedin
36487,136486,2,2024-01-20,meta
36488,136487,3,2024-01-03,linkedin
36489,136488,1,2024-02-05,google
36490,136489,2,2024-01-05,meta
36491,136490,2,2024-01-20,meta
36492,136491,3,2024-01-03,linkedin
36493,136492,2,2024-01-03,meta
36494,136493,3,2024-03-10,linkedin
36495,136494,3,2024-03-28,linkedin
36496,136495,1,2024-02-16,google
36497,136496,3,2024-02-06,linkedin
36498,136497,3,2024-01-08,linkedin
36499,136498,2,2024-03-20,meta
36500,136499,1,2024-01-01,google
36501,136500,1,2024-03-18,google
36502,136501,3,2024-02-14,linkedin
36503,136502,2,2024-03-14,meta
36504,136503,2,2024-01-10,meta
36505,136504,2,2024-03-26,meta
36506,136505,1,2024-03-08,google
36507,136506,1,2024-02-12,google
36508,136507,3,2024-03-27,linkedin
36509,136508,3,2024-02-10,linkedin
36510,136509,2,2024-01-12,meta
36511,136510,3,2024-01-08,linkedin
36512,136511,2,2024-02-14,meta
36513,136512,1,2024-03-28,google
36514,136513,3,2024-01-01,linkedin
36515,136514,2,2024-01-26,meta
36516,136515,1,2024-03-26,google
36517,136516,2,2024-03-29,meta
36518,136517,3,2024-01-31,linkedin
36519,136518,2,2024-02-25,meta
36520,136519,1,2024-02-06,google
36521,136520,3,2024-03-15,linkedin
36522,136521,1,2024-01-04,google
36523,136522,3,2024-03-12,linkedin
36524,136523,2,2024-02-13,meta
36525,136524,1,2024-03-29,google
36526,136525,1,2024-02-18,google
36527,136526,2,2024-03-27,meta
36528,136527,1,2024-02-09,google
36529,136528,1,2024-03-08,google
36530,136529,1,2024-03-11,google
36531,136530,1,2024-01-10,google
36532,136531,2,2024-03-10,meta
36533,136532,1,2024-01-04,google
36534,136533,1,2024-01-21,google
36535,136534,1,2024-02-11,google
36536,136535,3,2024-03-24,linkedin
36537,136536,3,2024-03-21,linkedin
36538,136537,2,2024-01-06,meta
36539,136538,2,2024-01-11,meta
36540,136539,2,2024-03-22,meta
36541,136540,1,2024-03-13,google
36542,136541,3,2024-01-12,linkedin
36543,136542,3,2024-01-31,linkedin
