conversion_id,lead_id,converted_at,revenue
8711,20191,2024-02-19,492.32
8712,16405,2024-01-19,371.68
8713,7739,2024-02-18,771.26
8714,34996,2024-02-15,1010.58
8715,34307,2024-03-14,1275.95
8716,27539,2024-02-15,512.12
8717,43294,2024-03-05,151.58
8718,43505,2024-01-11,85.46
8719,19977,2024-04-02,1279.26
8720,3946,2024-02-06,1326.95
8721,48487,2024-03-29,223.41
8722,941,2024-01-23,94.45
8723,11458,2024-02-18,1216.38
8724,22034,2024-01-17,989.83
8725,37476,2024-02-02,869.73
8726,33034,2024-03-15,837.15
8727,19806,2024-02-01,1178.74
8728,45591,2024-01-29,496.51
8729,41211,2024-03-02,632.54
8730,33789,2024-01-31,190.55
8731,34983,2024-03-31,883.9
8732,44648,2024-03-15,1444.35
8733,31868,2024-01-27,483.07
8734,19619,2024-03-22,1399.53
8735,6676,2024-01-28,1115.47
8736,22390,2024-02-05,412.11
8737,20789,2024-02-05,1021.25
8738,24526,2024-02-07,600.05
8739,39013,2024-01-30,253.67
8740,21458,2024-03-24,211.66
8741,10100,2024-03-23,104.46
8742,7746,2024-01-24,1212.89
8743,43540,2024-01-19,1336.49
8744,12711,2024-03-23,765.2
8745,38148,2024-01-11,818.29
8746,20405,2024-01-16,1062.05
8747,16249,2024-04-08,1075.29
8748,7706,2024-02-07,540.26
8749,47206,2024-01-16,306.04
8750,25556,2024-03-25,691.19
8751,23286,2024-02-12,1069.76
8752,49299,2024-03-15,1221.98
8753,18400,2024-02-14,206.61
8754,31156,2024-01-09,915.41
8755,9831,2024-03-08,156.82
8756,3392,2024-03-25,1251.19
8757,19835,2024-03-09,1026.87
8758,12082,2024-01-21,1069.21
8759,41117,2024-03-28,1161.64
8760,9591,2024-02-26,783.81
8761,1522,2024-01-24,504.44
8762,3077,2024-01-13,1195.64
8763,31189,2024-02-10,1183.86
8764,20500,2024-02-28,271.62
8765,9025,2024-03-08,1361.92
8766,4048,2024-01-25,394.12
8767,1555,2024-02-04,515.17
8768,14576,2024-01-14,386.6
8769,20064,2024-03-15,1451.15
8770,4916,2024-03-02,505.24
8771,8583,2024-03-01,1459.39
8772,45099,2024-04-08,985.87
8773,43927,2024-04-07,330.72
8774,6313,2024-01-03,866.46
8775,18308,2024-03-10,1332.82
8776,23533,2024-03-31,877.58
8777,22250,2024-01-24,268.29
8778,21335,2024-03-18,487.45
8779,14738,2024-04-08,399.23
8780,24673,2024-02-03,258.71
8781,11837,2024-01-04,544.75
8782,45858,2024-03-16,1018.71
8783,3417,2024-01-31,623.16
8784,11128,2024-02-11,710.2
8785,517,2024-04-04,535.34
8786,8909,2024-02-19,1492.15
8787,26897,2024-03-30,912.4
8788,14189,2024-02-20,1264.11
8789,12660,2024-01-17,706.69
8790,24142,2024-03-08,319.47
8791,25816,2024-02-05,1282.47
8792,36355,2024-03-15,1164.08
8793,15681,2024-03-31,548.33
8794,5992,2024-03-20,941.11
8795,24689,2024-04-01,212.72
8796,14301,2024-03-22,117.38
8797,38378,2024-01-19,1238.38
8798,17525,2024-03-20,1417.54
8799,24754,2024-03-24,568.56
8800,9267,2024-01-19,928.55
8801,8380,2024-01-22,1098.55
8802,10965,2024-02-05,1139.38
8803,27992,2024-03-04,763.12
8804,20146,2024-01-15,950.86
8805,37122,2024-01-30,1013.01
8806,39536,2024-02-13,226.62
8807,99,2024-02-04,996.06
8808,49918,2024-03-28,805.42
8809,29150,2024-02-05,617.47
8810,44188,2024-02-22,451.67
8811,32911,2024-01-17,985.85
8812,33426,2024-01-22,316.8
8813,9633,2024-03-09,1231.39
8814,30183,2024-01-30,323.95
8815,46056,2024-02-18,1175.7
8816,33833,2024-03-27,1240.73
8817,2389,2024-03-23,1414.31
8818,35628,2024-03-28,737.87
8819,26703,2024-01-26,170.44
8820,5427,2024-01-24,1042.31
8821,34644,2024-03-11,481.32
8822,20666,2024-02-24,211.67
8823,8277,2024-04-07,1295.19
8824,7912,2024-01-27,278.43
8825,25838,2024-03-15,799.05
8826,25484,2024-03-04,1199.69
8827,48251,2024-02-21,362.71
8828,41376,2024-02-10,1353.22
8829,36479,2024-02-11,550.85
8830,20571,2024-01-14,642.91
8831,3754,2024-03-07,266.72
8832,36043,2024-04-06,995.13
8833,30748,2024-01-08,783.35
8834,46807,2024-02-08,1463.31
8835,29587,2024-03-02,1071.63
8836,14886,2024-02-28,1157.77
8837,31948,2024-04-05,362.7
8838,2021,2024-02-26,1092.14
8839,45644,2024-03-30,871.5
8840,43285,2024-02-10,653.44
8841,34187,2024-04-05,1191.38
8842,44356,2024-03-29,1469.54
8843,32594,2024-01-29,214.59
8844,8505,2024-03-15,1200.22
8845,16636,2024-02-25,1385.66
8846,9007,2024-04-08,527.56
8847,22938,2024-01-26,595.49
8848,36602,2024-01-21,1208.58
8849,12201,2024-03-20,1434.17
8850,39740,2024-02-25,1413.27
8851,5894,2024-04-02,158.99
8852,10423,2024-03-11,1317.43
8853,21248,2024-03-24,912.76
8854,6351,2024-02-29,678.0
8855,2508,2024-02-18,1280.66
8856,20273,2024-02-29,1216.62
8857,46068,2024-03-06,803.28
8858,39514,2024-02-06,663.22
8859,4254,2024-03-06,750.91
8860,5743,2024-01-19,532.07
8861,40361,2024-01-08,1046.34
8862,23395,2024-02-17,1346.69
8863,27835,2024-02-21,435.71
8864,954,2024-03-04,1252.22
8865,27157,2024-02-17,592.26
8866,46161,2024-03-08,267.2
8867,33264,2024-02-20,137.5
8868,34907,2024-02-13,760.69
8869,23442,2024-03-16,887.01
8870,26169,2024-02-15,88.57
8871,4013,2024-03-23,1006.73
8872,36050,2024-02-05,816.31
8873,45083,2024-02-04,1496.33
8874,45278,2024-03-28,228.41
8875,2659,2024-01-04,1081.13
8876,49536,2024-02-15,388.19
8877,42377,2024-01-07,373.01
8878,49601,2024-01-31,106.58
8879,42719,2024-01-16,89.29
8880,41570,2024-02-04,345.0
8881,27474,2024-02-08,329.21
8882,49983,2024-01-14,80.62
8883,4362,2024-03-10,1098.35
8884,2667,2024-01-22,795.22
8885,25335,2024-03-05,642.53
8886,29573,2024-03-26,227.39
8887,19052,2024-03-25,554.14
8888,48129,2024-01-18,748.24
8889,49352,2024-03-29,1497.23
8890,44693,2024-01-30,805.05
8891,12352,2024-03-01,107.7
8892,20402,2024-03-07,374.99
8893,3894,2024-01-13,583.42
8894,44830,2024-03-30,727.42
8895,25301,2024-01-15,1037.48
8896,48403,2024-03-24,918.64
8897,848,2024-01-17,803.16
8898,10850,2024-03-29,1269.81
8899,12693,2024-03-23,358.67
8900,17194,2024-01-18,190.59
8901,42874,2024-01-19,1270.25
8902,47134,2024-04-10,736.27
8903,46247,2024-03-31,865.76
8904,37070,2024-02-18,1269.09
8905,17357,2024-02-08,1423.06
8906,31839,2024-02-01,863.84
8907,42807,2024-02-13,1233.4
8908,49777,2024-04-02,853.59
8909,6758,2024-02-17,127.32
8910,18411,2024-02-14,1437.32
8911,17365,2024-03-10,1241.23
8912,20694,2024-02-03,1149.86
8913,14450,2024-03-24,707.39
8914,31060,2024-02-08,1418.41
8915,30710,2024-02-28,775.58
8916,16512,2024-04-01,1103.52
8917,20728,2024-03-22,222.84
8918,30935,2024-04-10,390.78
8919,28464,2024-02-16,682.37
8920,14556,2024-02-26,905.44
8921,46076,2024-02-25,1223.89
8922,40873,2024-01-27,422.04
8923,8141,2024-03-28,1179.59
8924,46332,2024-04-11,1343.79
8925,22461,2024-02-21,1242.2
8926,16181,2024-02-07,963.83
8927,41134,2024-01-11,1230.19
8928,31279,2024-02-18,1326.05
8929,24121,2024-03-16,868.24
8930,2291,2024-02-25,1230.43
8931,9027,2024-03-10,678.0
8932,24447,2024-02-27,821.92
8933,12484,2024-02-18,154.71
8934,47756,2024-01-16,1334.56
8935,8133,2024-03-06,279.33
8936,24164,2024-02-28,472.2
8937,28725,2024-02-15,530.8
8938,6982,2024-04-01,244.58
8939,20028,2024-04-06,1388.89
8940,21370,2024-03-29,1457.45
8941,14775,2024-02-14,1308.58
8942,6120,2024-02-06,571.84
8943,18296,2024-02-19,158.44
8944,32156,2024-04-09,339.71
8945,23935,2024-03-29,1176.38
8946,42674,2024-03-13,486.08
8947,49291,2024-03-16,1347.5
8948,39737,2024-01-20,1265.88
8949,10400,2024-03-06,416.46
8950,42997,2024-03-17,1064.71
8951,21057,2024-01-31,708.06
8952,9481,2024-01-20,385.22
8953,21123,2024-03-19,917.96
8954,25279,2024-04-09,1269.05
8955,1454,2024-03-28,1396.05
8956,45747,2024-02-17,163.4
8957,48826,2024-03-02,674.6
8958,41722,2024-02-17,938.28
8959,31070,2024-02-13,559.95
8960,27970,2024-03-26,531.08
8961,11484,2024-02-01,1176.15
8962,39760,2024-03-14,1191.16
8963,21612,2024-02-28,1115.07
8964,6405,2024-02-19,1355.91
8965,16378,2024-03-18,782.49
8966,23624,2024-02-25,1198.69
8967,46379,2024-04-01,95.92
8968,40414,2024-01-31,1482.15
8969,39224,2024-01-20,1385.31
8970,30919,2024-02-29,1274.72
8971,4616,2024-03-07,914.63
8972,9452,2024-01-27,852.7
8973,15281,2024-02-27,293.18
8974,8539,2024-03-02,156.63
8975,19812,2024-03-29,443.35
8976,34892,2024-02-27,294.39
8977,44102,2024-02-06,876.37
8978,28267,2024-02-06,552.22
8979,27255,2024-02-24,630.76
8980,18470,2024-03-03,117.48
8981,2195,2024-01-31,859.04
8982,29790,2024-01-15,1011.75
8983,13877,2024-02-29,554.86
8984,30588,2024-03-18,266.38
8985,37400,2024-01-22,1079.29
8986,15278,2024-03-14,263.15
8987,14615,2024-03-06,1239.94
8988,31202,2024-01-20,855.35
8989,26753,2024-01-08,417.17
8990,47695,2024-01-15,1356.2
8991,6731,2024-02-12,281.32
8992,44201,2024-03-03,933.68
8993,9009,2024-01-10,956.87
8994,46257,2024-03-20,132.98
8995,18311,2024-04-07,945.79
8996,34560,2024-02-10,1065.79
8997,5788,2024-02-24,1372.39
8998,18863,2024-01-11,1086.69
8999,45955,2024-03-16,767.89
9000,26879,2024-02-28,1291.69
9001,3278,2024-02-02,582.38
9002,31412,2024-04-01,1294.83
9003,29513,2024-03-24,1278.44
9004,14890,2024-03-02,937.2
9005,31594,2024-03-25,569.37
9006,10677,2024-02-05,919.51
9007,12672,2024-02-24,1366.38
9008,32139,2024-01-16,983.89
9009,33656,2024-03-06,1272.82
9010,31655,2024-04-03,569.37
9011,19254,2024-02-19,495.08
9012,14363,2024-02-24,443.3
9013,12185,2024-02-22,777.58
9014,32092,2024-03-18,693.41
9015,29407,2024-01-15,1292.99
9016,17013,2024-01-16,239.9
9017,46051,2024-02-04,866.75
9018,15395,2024-03-27,652.84
9019,305,2024-03-04,1411.35
9020,10884,2024-01-17,1199.51
9021,25251,2024-01-11,695.36
9022,22757,2024-03-25,989.67
9023,153,2024-01-12,1138.74
9024,5863,2024-04-03,181.02
9025,32857,2024-03-10,1036.68
9026,3446,2024-02-16,278.08
9027,18674,2024-03-22,348.31
9028,16421,2024-03-15,734.92
9029,43750,2024-02-19,1470.82
9030,1419,2024-02-22,1432.06
9031,4703,2024-02-16,1361.22
9032,15484,2024-01-12,128.75
9033,45565,2024-02-11,1291.03
9034,5562,2024-04-06,1182.16
9035,31565,2024-02-07,788.27
9036,7375,2024-02-27,542.1
9037,21024,2024-02-14,1152.94
9038,22202,2024-04-03,231.98
9039,30611,2024-02-08,1003.63
9040,27654,2024-01-15,1034.06
9041,22640,2024-01-17,866.25
9042,17803,2024-02-07,1326.45
9043,13730,2024-04-02,548.4
9044,39060,2024-02-16,758.99
9045,40752,2024-01-24,1157.3
9046,20413,2024-01-23,1097.7
9047,35198,2024-03-09,878.69
9048,30273,2024-01-24,466.43
9049,7816,2024-01-22,497.84
9050,41111,2024-02-12,1132.51
9051,28082,2024-02-27,88.16
9052,10631,2024-04-07,1006.88
9053,27919,2024-01-25,432.55
9054,10418,2024-03-25,1035.65
9055,42729,2024-02-16,345.45
9056,8257,2024-03-10,614.54
9057,44678,2024-02-01,1150.42
9058,8695,2024-04-10,1152.39
9059,6852,2024-02-28,377.76
9060,4727,2024-01-09,614.32
9061,3258,2024-03-25,793.56
9062,45477,2024-03-12,914.05
9063,24986,2024-03-05,1134.26
9064,46199,2024-03-09,113.56
9065,14444,2024-02-11,243.76
9066,46267,2024-01-26,303.97
9067,37025,2024-01-14,350.74
9068,31724,2024-03-05,122.99
9069,4833,2024-03-29,1387.07
9070,9318,2024-03-27,310.32
9071,6134,2024-02-27,184.57
9072,28816,2024-02-03,749.85
9073,4501,2024-02-26,1416.48
9074,11501,2024-02-24,1449.43
9075,2943,2024-01-18,1040.49
9076,12592,2024-03-18,333.26
9077,29552,2024-01-29,85.39
9078,6873,2024-01-18,555.75
9079,7398,2024-02-16,258.15
9080,26770,2024-03-22,1152.24
9081,44437,2024-01-08,1456.13
9082,39102,2024-01-16,198.89
9083,41672,2024-03-22,643.65
9084,23404,2024-04-09,1361.51
9085,37370,2024-02-18,1114.17
9086,42944,2024-02-21,1315.09
9087,10982,2024-03-05,1390.63
9088,5021,2024-02-14,665.92
9089,14829,2024-01-28,1065.0
9090,9827,2024-03-09,1087.26
9091,38297,2024-02-01,975.76
9092,37919,2024-02-22,542.6
9093,35351,2024-03-08,1261.68
9094,11108,2024-03-09,1171.83
9095,45132,2024-01-20,712.2
9096,21422,2024-02-23,677.77
9097,19354,2024-04-03,95.31
9098,12937,2024-03-31,1277.69
9099,41334,2024-01-28,483.26
9100,2902,2024-02-04,748.54
9101,5353,2024-03-14,664.05
9102,20583,2024-04-09,1042.96
9103,3629,2024-01-22,633.95
9104,19434,2024-02-09,335.23
9105,25949,2024-03-19,1313.44
9106,43278,2024-03-18,340.64
9107,25587,2024-03-30,120.37
9108,41676,2024-03-05,358.66
9109,9862,2024-01-14,726.3
9110,4202,2024-01-16,680.98
9111,11824,2024-01-16,1210.78
9112,15258,2024-03-05,356.8
9113,24608,2024-02-14,1181.37
9114,35943,2024-02-29,216.84
9115,38875,2024-01-29,752.6
9116,35679,2024-01-18,1308.77
9117,33750,2024-03-20,666.37
9118,6536,2024-03-19,1447.86
9119,25901,2024-03-26,976.08
9120,39109,2024-04-11,1154.45
9121,42868,2024-01-29,804.0
9122,34790,2024-01-10,690.26
9123,2241,2024-04-02,200.24
9124,30027,2024-04-03,250.33
9125,16179,2024-01-17,891.82
9126,32057,2024-03-25,951.36
9127,40071,2024-03-02,1478.35
9128,23407,2024-01-17,1298.0
9129,34355,2024-02-04,1279.17
9130,16471,2024-01-30,486.98
9131,13624,2024-01-26,664.73
9132,2238,2024-01-21,225.02
9133,22280,2024-02-09,905.78
9134,11445,2024-01-25,178.74
9135,6903,2024-02-13,714.5
9136,45701,2024-03-14,884.0
9137,33151,2024-02-24,404.02
9138,22776,2024-02-09,1181.13
9139,25687,2024-04-03,1038.28
9140,6275,2024-02-26,289.97
9141,18462,2024-03-30,1476.83
9142,21340,2024-02-22,849.7
9143,11563,2024-03-12,117.51
9144,4204,2024-01-28,577.16
9145,47783,2024-02-28,1470.62
9146,36880,2024-02-12,1361.28
9147,38917,2024-04-01,294.65
9148,18113,2024-04-01,1294.11
9149,46786,2024-01-11,958.14
9150,17475,2024-03-06,110.86
9151,12348,2024-01-31,1155.55
9152,45022,2024-02-14,666.23
9153,41648,2024-02-26,642.52
9154,30883,2024-04-10,623.58
9155,49486,2024-02-13,927.11
9156,28580,2024-01-12,1094.18
9157,45912,2024-02-08,999.65
9158,35003,2024-01-12,423.3
9159,13006,2024-03-13,1083.66
9160,14958,2024-01-28,272.44
9161,47922,2024-02-04,1459.3
9162,492,2024-02-06,752.53
9163,31121,2024-01-20,209.71
9164,20353,2024-03-25,898.81
9165,16931,2024-02-01,899.31
9166,28899,2024-03-01,135.11
9167,40585,2024-02-25,95.43
9168,11025,2024-03-14,1494.47
9169,38290,2024-02-07,633.92
9170,43660,2024-01-12,428.55
9171,13127,2024-02-20,857.77
9172,26264,2024-01-14,91.84
9173,32667,2024-02-04,98.31
9174,31833,2024-02-28,240.15
9175,25661,2024-04-06,1219.59
9176,35492,2024-03-12,432.51
9177,31005,2024-04-06,794.91
9178,37092,2024-02-14,397.54
9179,18118,2024-03-02,853.66
9180,35353,2024-03-11,802.5
9181,42154,2024-02-26,649.03
9182,7719,2024-02-07,695.14
9183,49031,2024-03-12,1007.8
9184,38701,2024-04-09,1275.86
9185,19053,2024-02-02,533.56
9186,2719,2024-02-04,835.65
9187,42984,2024-03-04,1292.93
9188,7558,2024-01-14,318.45
9189,5727,2024-03-27,1470.97
9190,22013,2024-03-06,1145.89
9191,12158,2024-03-05,599.88
9192,29624,2024-03-29,612.75
9193,7871,2024-03-11,371.59
9194,49193,2024-01-09,460.44
9195,18740,2024-03-20,913.59
9196,4365,2024-01-23,85.31
9197,47548,2024-02-26,112.89
9198,19714,2024-03-01,1480.8
9199,33036,2024-01-19,414.45
9200,42426,2024-03-10,1257.98
9201,42099,2024-02-25,949.61
9202,34720,2024-01-24,713.29
9203,35333,2024-02-12,1119.7
9204,5171,2024-03-01,151.03
9205,13603,2024-02-07,1153.63
9206,792,2024-02-24,1296.93
9207,30995,2024-03-23,477.92
9208,25759,2024-02-06,508.29
9209,41295,2024-02-08,226.28
9210,14859,2024-01-28,1295.37
9211,32062,2024-04-01,1227.23
9212,35057,2024-03-21,683.8
9213,12118,2024-02-01,616.36
9214,47902,2024-01-23,687.09
9215,1286,2024-03-06,676.89
9216,16774,2024-03-14,690.06
9217,16619,2024-02-14,286.96
9218,13298,2024-02-23,99.14
9219,27958,2024-04-02,1162.66
9220,39917,2024-02-24,568.12
9221,1044,2024-01-24,777.06
9222,27102,2024-04-04,516.56
9223,39077,2024-02-02,621.93
9224,41678,2024-03-22,186.31
9225,29913,2024-03-11,605.81
9226,17516,2024-03-23,737.62
9227,41444,2024-03-15,1262.63
9228,15885,2024-01-25,537.53
9229,3170,2024-03-26,205.73
9230,28639,2024-03-03,1158.06
9231,36153,2024-01-21,613.4
9232,427,2024-01-24,1379.82
9233,32716,2024-03-15,1441.83
9234,39431,2024-03-24,1318.03
9235,44335,2024-03-01,401.84
9236,34403,2024-01-25,440.41
9237,42189,2024-02-10,1207.65
9238,20437,2024-02-02,713.48
9239,15189,2024-01-22,502.88
9240,1191,2024-03-23,497.35
9241,3230,2024-03-30,900.0
9242,30791,2024-02-09,1350.94
9243,30249,2024-02-06,958.88
9244,26269,2024-01-29,960.8
9245,933,2024-02-28,1140.66
9246,40825,2024-02-10,1159.63
9247,5357,2024-03-25,1371.42
9248,33567,2024-03-01,310.2
9249,35330,2024-01-20,1478.18
9250,41541,2024-02-23,546.94
9251,30332,2024-02-27,479.83
9252,41918,2024-02-21,803.9
9253,14769,2024-02-02,455.39
9254,4531,2024-03-13,410.73
9255,2142,2024-01-25,1452.87
9256,37332,2024-01-19,227.67
9257,21222,2024-01-07,1485.72
9258,20208,2024-01-17,963.92
9259,46468,2024-02-23,1441.18
9260,45542,2024-03-03,1354.31
9261,9325,2024-01-15,1000.73
9262,32989,2024-03-21,917.57
9263,41729,2024-01-09,1489.54
9264,37155,2024-04-03,811.6
9265,25714,2024-02-11,333.84
9266,20019,2024-02-11,1489.98
9267,18925,2024-02-12,539.4
9268,2559,2024-01-23,204.13
9269,20092,2024-01-15,1097.99
9270,37106,2024-01-17,713.39
9271,14169,2024-03-09,630.99
9272,11271,2024-01-04,976.88
9273,16571,2024-01-19,155.05
9274,48308,2024-02-06,1071.48
9275,21400,2024-03-14,794.9
9276,24743,2024-02-20,776.14
9277,33637,2024-02-29,1358.05
9278,6886,2024-03-08,1260.32
9279,35570,2024-03-16,834.85
9280,46905,2024-01-05,901.24
9281,40451,2024-02-28,1225.89
9282,9003,2024-04-05,664.03
9283,958,2024-02-19,1033.15
9284,27073,2024-03-21,847.9
9285,2761,2024-01-23,789.47
9286,48919,2024-04-03,1478.3
9287,31010,2024-02-04,104.86
9288,6315,2024-02-28,668.77
9289,10895,2024-02-26,1400.85
9290,42968,2024-01-12,1397.97
9291,370,2024-04-03,1141.75
9292,39398,2024-03-24,920.51
9293,12692,2024-03-31,1061.0
9294,18474,2024-01-22,439.16
9295,34932,2024-03-04,773.52
9296,34219,2024-02-13,841.21
9297,14533,2024-02-05,170.48
9298,47602,2024-02-22,1310.03
9299,8872,2024-03-12,728.5
9300,16942,2024-01-24,1356.44
9301,46436,2024-02-07,633.74
9302,36525,2024-04-09,660.59
9303,36207,2024-03-18,426.79
9304,29250,2024-01-20,994.94
9305,24097,2024-03-11,858.87
9306,7887,2024-02-28,1376.42
9307,46150,2024-02-02,689.52
9308,43623,2024-04-04,1000.27
9309,16426,2024-03-14,1084.74
9310,21093,2024-02-09,534.2
9311,22189,2024-03-30,1330.77
9312,45538,2024-01-07,620.81
9313,5662,2024-03-01,985.05
9314,3310,2024-02-01,954.49
9315,19149,2024-03-21,678.4
9316,3057,2024-03-13,340.34
9317,1906,2024-01-14,921.35
9318,36957,2024-03-16,613.26
9319,4157,2024-01-26,618.31
9320,944,2024-02-18,779.95
9321,27437,2024-02-13,1041.68
9322,46778,2024-01-25,1116.06
9323,38242,2024-02-10,686.44
9324,12053,2024-01-31,250.23
9325,2295,2024-03-17,1204.23
9326,6804,2024-02-04,1030.57
9327,13660,2024-03-23,1216.98
9328,25024,2024-01-18,528.56
9329,45622,2024-01-16,1370.95
9330,24892,2024-03-06,453.08
9331,40377,2024-01-12,491.46
9332,44402,2024-01-19,841.65
9333,32280,2024-03-19,1496.23
9334,36412,2024-04-07,367.06
9335,44304,2024-02-13,1270.68
9336,290,2024-03-22,83.34
9337,30830,2024-01-16,417.28
9338,45552,2024-01-28,571.52
9339,9572,2024-01-17,1001.02
9340,8823,2024-01-18,241.54
9341,27478,2024-01-15,262.75
9342,45186,2024-01-29,287.83
9343,17708,2024-02-10,1020.83
9344,5117,2024-02-18,242.79
9345,29082,2024-02-13,645.48
9346,37138,2024-02-17,302.48
9347,22479,2024-02-05,622.54
9348,11637,2024-04-05,1093.94
9349,36697,2024-04-10,474.37
9350,32688,2024-02-11,957.06
9351,23574,2024-04-02,432.88
9352,38955,2024-01-26,1127.35
9353,22969,2024-03-25,1183.43
9354,27143,2024-03-08,520.76
9355,31878,2024-02-02,113.78
9356,24552,2024-01-21,263.3
9357,40284,2024-03-02,777.16
9358,14923,2024-03-15,622.52
9359,43231,2024-02-09,570.7
9360,39695,2024-02-19,902.61
9361,46748,2024-02-13,309.33
9362,43768,2024-02-07,728.49
9363,26843,2024-03-03,368.81
9364,30179,2024-03-25,1473.1
9365,9581,2024-03-05,149.05
9366,28680,2024-03-19,102.41
9367,32824,2024-01-24,881.14
9368,46876,2024-02-08,168.93
9369,38984,2024-01-17,1231.61
9370,49188,2024-02-14,1243.83
9371,6082,2024-01-30,693.81
9372,38420,2024-01-14,1270.49
9373,19493,2024-03-13,1131.52
9374,1128,2024-03-17,272.29
9375,27134,2024-01-27,1300.63
9376,27721,2024-02-15,1321.48
9377,36053,2024-03-15,538.25
9378,46373,2024-03-11,1180.49
9379,16414,2024-03-01,1354.25
9380,39880,2024-01-22,1138.81
9381,30452,2024-01-03,213.5
9382,15023,2024-02-28,214.39
9383,9236,2024-04-06,1475.0
9384,9846,2024-03-16,848.72
9385,10021,2024-02-21,995.11
9386,47257,2024-04-06,1375.41
9387,4852,2024-02-08,90.56
9388,20297,2024-03-10,685.9
9389,4094,2024-01-31,884.29
9390,38450,2024-02-11,83.04
9391,26263,2024-02-26,966.67
9392,48310,2024-04-07,1288.33
9393,6246,2024-04-08,157.97
9394,43657,2024-03-19,1222.0
9395,42309,2024-02-21,1468.09
9396,1465,2024-03-20,1386.81
9397,45437,2024-03-12,842.56
9398,40349,2024-02-12,1301.86
9399,24132,2024-01-27,1174.3
9400,33946,2024-01-09,1241.09
9401,23639,2024-01-23,645.23
9402,18390,2024-02-21,755.38
9403,38293,2024-01-16,419.56
9404,5287,2024-03-08,153.23
9405,10592,2024-02-27,928.07
9406,41191,2024-03-07,519.6
9407,38838,2024-02-06,793.84
9408,19081,2024-03-02,1447.02
9409,38551,2024-03-15,169.67
9410,31541,2024-01-25,1320.35
9411,42499,2024-03-21,203.2
9412,38977,2024-02-29,1008.08
9413,30672,2024-04-08,567.43
9414,43519,2024-01-14,222.21
9415,20386,2024-03-19,1154.85
9416,14866,2024-01-15,1071.99
9417,37975,2024-01-30,989.17
9418,8880,2024-02-21,1450.13
9419,26745,2024-02-24,113.62
9420,32881,2024-03-01,697.22
9421,42083,2024-01-27,878.98
9422,38488,2024-04-09,587.94
9423,46471,2024-03-18,1030.69
9424,22957,2024-01-21,1356.87
9425,10408,2024-02-23,1069.72
9426,38874,2024-02-09,888.51
9427,40121,2024-02-08,1127.73
9428,32682,2024-03-27,235.68
9429,28535,2024-03-08,974.59
9430,27563,2024-02-02,658.29
9431,22266,2024-03-07,532.69
9432,8327,2024-03-26,800.09
9433,10264,2024-02-05,1222.72
9434,38999,2024-02-17,665.85
9435,14855,2024-02-08,1077.48
9436,31700,2024-01-18,916.23
9437,15487,2024-04-01,1380.94
9438,18189,2024-01-13,711.68
9439,18686,2024-03-23,1244.29
9440,36875,2024-01-16,1275.61
9441,19232,2024-02-27,739.13
9442,2300,2024-02-11,773.8
9443,26384,2024-03-06,553.45
9444,39381,2024-04-01,783.68
9445,2187,2024-02-12,433.94
9446,46634,2024-02-13,1298.74
9447,13677,2024-03-27,434.88
9448,14658,2024-01-16,445.83
9449,26933,2024-03-22,1351.84
9450,22809,2024-03-17,835.67
9451,41469,2024-03-06,229.3
9452,22748,2024-01-25,570.93
9453,29254,2024-03-29,1081.65
9454,21800,2024-02-19,656.24
9455,4661,2024-03-24,680.91
9456,6395,2024-02-29,788.14
9457,649,2024-03-26,395.96
9458,48365,2024-03-18,682.16
9459,15312,2024-03-06,385.79
9460,1393,2024-03-18,578.06
9461,6015,2024-02-24,835.97
9462,24637,2024-01-29,1065.09
9463,13119,2024-02-26,980.17
9464,4549,2024-02-05,897.25
9465,44161,2024-01-21,925.66
9466,13299,2024-02-06,805.52
9467,6883,2024-02-22,952.75
9468,38573,2024-03-20,613.24
9469,13154,2024-02-02,1357.22
9470,44608,2024-04-07,918.6
9471,28975,2024-01-10,1409.96
9472,42387,2024-04-13,654.51
9473,6989,2024-03-17,640.21
9474,9124,2024-03-18,1450.33
9475,6206,2024-03-24,1115.26
9476,4403,2024-03-18,816.61
9477,16797,2024-03-03,1100.28
9478,6234,2024-03-26,643.35
9479,6254,2024-02-22,1157.51
9480,11913,2024-03-14,377.6
9481,2991,2024-04-12,1430.25
9482,25202,2024-02-07,734.41
9483,20077,2024-01-20,211.93
9484,6740,2024-03-02,1279.92
9485,34054,2024-02-10,1349.99
9486,46608,2024-03-13,1116.54
9487,49295,2024-03-06,974.18
9488,5263,2024-04-03,1398.35
9489,38019,2024-03-22,963.32
9490,36691,2024-03-14,1203.81
9491,26472,2024-02-13,749.17
9492,9265,2024-02-29,1112.63
9493,17535,2024-03-17,1498.55
9494,29470,2024-01-14,623.16
9495,33517,2024-02-24,1102.55
9496,39998,2024-02-12,291.43
9497,10566,2024-01-13,981.84
9498,17816,2024-02-17,538.5
9499,22825,2024-03-15,1310.57
9500,19870,2024-02-20,590.69
9501,26086,2024-02-19,712.1
9502,25116,2024-03-13,1472.04
9503,33597,2024-01-04,385.83
9504,24412,2024-03-22,881.96
9505,25529,2024-01-17,1306.54
9506,10553,2024-02-01,527.05
9507,1443,2024-01-20,101.69
9508,45178,2024-03-01,1352.8
9509,49015,2024-01-10,959.88
9510,19659,2024-03-01,407.2
9511,26004,2024-02-12,472.4
9512,44577,2024-03-19,1215.41
9513,37649,2024-02-22,991.78
9514,47241,2024-01-21,1120.29
9515,11078,2024-02-13,899.66
9516,9794,2024-03-29,1201.86
